date,state,district,pincode,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
05-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,28.0,0.0,0.0
06-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,6.0,35.0
06-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,5.0
06-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,5.0
06-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,35.0
06-09-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,2.0,14.0,0.0,11.0
06-09-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,2.0,14.0,0.0,11.0
06-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,39.0
06-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,39.0
06-11-2025,Maharashtra,Thane,401209,0.0,2.0,0.0,0.0,30.0,2.0,45.0
06-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,20.0,3.0,33.0
06-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,20.0,3.0,33.0
07-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,8.0
07-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,8.0
07-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,25.0
07-09-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,2.0,1.0,0.0
07-09-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,2.0,1.0,0.0
07-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,41.0
07-11-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,43.0,0.0,0.0
07-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,16.0,0.0,10.0
08-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,5.0
08-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,5.0
08-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,33.0
08-09-2025,Maharashtra,Thane,401209,7.0,1.0,0.0,1.0,22.0,0.0,0.0
08-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,4.0,38.0
08-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,4.0,38.0
08-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,40.0,3.0,39.0
08-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,30.0,8.0,23.0
08-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,30.0,8.0,23.0
09-06-2025,Maharashtra,Thane,401209,3.0,2.0,0.0,0.0,0.0,2.0,24.0
09-09-2025,Maharashtra,Thane,401209,0.0,6.0,0.0,1.0,24.0,4.0,29.0
09-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,30.0
09-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,30.0
09-11-2025,Maharashtra,Thane,401209,4.0,1.0,0.0,0.0,19.0,1.0,28.0
09-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,2.0,30.0,3.0,38.0
10-06-2025,Maharashtra,Thane,401209,3.0,2.0,0.0,0.0,0.0,5.0,44.0
10-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,34.0
10-09-2025,Maharashtra,Thane,401209,2.0,2.0,0.0,0.0,25.0,4.0,34.0
10-09-2025,Maharashtra,Thane,401209,2.0,2.0,0.0,0.0,25.0,4.0,34.0
10-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,26.0
10-11-2025,Maharashtra,Thane,401209,4.0,3.0,0.0,0.0,52.0,5.0,55.0
10-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,35.0,0.0,0.0
11-06-2025,Maharashtra,Thane,401209,3.0,3.0,0.0,0.0,0.0,3.0,33.0
11-06-2025,Maharashtra,Thane,401209,3.0,3.0,0.0,0.0,0.0,3.0,33.0
11-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,30.0
11-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,30.0
11-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,27.0
11-09-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,1.0,23.0,0.0,0.0
11-11-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,59.0,8.0,60.0
11-11-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,59.0,8.0,60.0
11-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,26.0,0.0,0.0
12-06-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,0.0,3.0,47.0
12-06-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,0.0,3.0,47.0
12-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,32.0
12-09-2025,Maharashtra,Thane,401209,5.0,0.0,0.0,2.0,40.0,3.0,46.0
12-09-2025,Maharashtra,Thane,401209,5.0,0.0,0.0,2.0,40.0,3.0,46.0
12-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12-11-2025,Maharashtra,Thane,401209,1.0,0.0,0.0,0.0,43.0,6.0,50.0
12-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,25.0,7.0,41.0
12-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,25.0,7.0,41.0
13-06-2025,Maharashtra,Thane,401209,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,4.0,34.0
13-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,4.0,34.0
13-09-2025,Maharashtra,Thane,401209,4.0,3.0,0.0,1.0,19.0,0.0,0.0
13-10-2025,Maharashtra,Thane,401209,4.0,3.0,0.0,1.0,3.0,0.0,0.0
13-11-2025,Maharashtra,Thane,401209,1.0,0.0,0.0,0.0,39.0,10.0,41.0
13-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,16.0,0.0,0.0
14-06-2025,Maharashtra,Thane,401209,1.0,2.0,0.0,0.0,0.0,1.0,29.0
14-09-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,1.0,3.0,1.0,5.0
14-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,42.0
14-11-2025,Maharashtra,Thane,401209,0.0,3.0,0.0,0.0,36.0,6.0,47.0
14-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,15.0,2.0,21.0
14-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,15.0,2.0,21.0
15-06-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15-09-2025,Maharashtra,Thane,401209,3.0,0.0,0.0,0.0,27.0,4.0,29.0
15-09-2025,Maharashtra,Thane,401209,3.0,0.0,0.0,0.0,27.0,4.0,29.0
15-10-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,35.0,5.0,38.0
15-11-2025,Maharashtra,Thane,401209,8.0,3.0,0.0,1.0,35.0,2.0,35.0
15-12-2025,Maharashtra,Thane,401209,8.0,2.0,0.0,0.0,30.0,2.0,36.0
15-12-2025,Maharashtra,Thane,401209,8.0,2.0,0.0,0.0,30.0,2.0,36.0
16-06-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,0.0,6.0,18.0
16-06-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,0.0,6.0,18.0
16-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,10.0
16-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,10.0
16-09-2025,Maharashtra,Thane,401209,2.0,2.0,0.0,0.0,25.0,1.0,47.0
16-10-2025,Maharashtra,Thane,401209,1.0,3.0,0.0,0.0,26.0,4.0,36.0
16-11-2025,Maharashtra,Thane,401209,5.0,0.0,0.0,1.0,14.0,1.0,25.0
16-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,24.0,2.0,32.0
16-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,24.0,2.0,32.0
17-06-2025,Maharashtra,Thane,401209,2.0,4.0,0.0,0.0,0.0,0.0,0.0
17-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,5.0,25.0
17-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,5.0,25.0
17-09-2025,Maharashtra,Thane,401209,3.0,1.0,0.0,1.0,18.0,0.0,0.0
17-10-2025,Maharashtra,Thane,401209,4.0,1.0,0.0,0.0,25.0,2.0,34.0
17-11-2025,Maharashtra,Thane,401209,1.0,0.0,0.0,0.0,52.0,0.0,0.0
17-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,37.0,0.0,0.0
18-06-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,0.0,0.0,15.0
18-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,13.0
18-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,13.0
18-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,19.0
18-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,19.0
18-09-2025,Maharashtra,Thane,401209,2.0,1.0,0.0,0.0,25.0,8.0,36.0
18-10-2025,Maharashtra,Thane,401209,2.0,0.0,0.0,0.0,18.0,2.0,23.0
18-10-2025,Maharashtra,Thane,401209,2.0,0.0,0.0,0.0,18.0,2.0,23.0
18-11-2025,Maharashtra,Thane,401209,3.0,2.0,0.0,0.0,44.0,3.0,51.0
18-11-2025,Maharashtra,Thane,401209,3.0,2.0,0.0,0.0,44.0,3.0,51.0
18-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,20.0,6.0,41.0
18-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,20.0,6.0,41.0
19-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,15.0
19-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,28.0
19-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,28.0
19-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,8.0
19-09-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,1.0,27.0,7.0,27.0
19-09-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,1.0,27.0,7.0,27.0
19-10-2025,Maharashtra,Thane,401209,3.0,1.0,0.0,0.0,19.0,0.0,4.0
19-11-2025,Maharashtra,Thane,401209,8.0,2.0,0.0,0.0,35.0,0.0,0.0
19-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,33.0,5.0,33.0
19-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,33.0,5.0,33.0
20-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,6.0,33.0
20-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,14.0
20-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,14.0
20-09-2025,Maharashtra,Thane,401209,6.0,1.0,0.0,0.0,19.0,0.0,0.0
20-10-2025,Maharashtra,Thane,401209,2.0,0.0,0.0,0.0,7.0,0.0,13.0
20-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,34.0,7.0,56.0
20-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,34.0,7.0,56.0
20-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,14.0,0.0,0.0
21-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,8.0,49.0
21-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,8.0,49.0
21-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,21.0
21-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,21.0
21-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,18.0
21-09-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,0.0,0.0,7.0
21-09-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,0.0,0.0,7.0
21-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,2.0,0.0,0.0
21-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,18.0,0.0,0.0
21-12-2025,Maharashtra,Thane,401209,2.0,0.0,0.0,0.0,7.0,1.0,19.0
22-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,4.0,29.0
22-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,4.0,29.0
22-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,7.0
22-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,29.0
22-09-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,4.0,28.0
22-09-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,4.0,28.0
22-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,13.0,3.0,23.0
22-12-2025,Maharashtra,Thane,401209,7.0,0.0,0.0,0.0,25.0,2.0,38.0
22-12-2025,Maharashtra,Thane,401209,7.0,0.0,0.0,0.0,25.0,2.0,38.0
23-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,28.0
23-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,17.0
23-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,17.0
23-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,21.0
23-09-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23-10-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,41.0
23-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,9.0,0.0,13.0
23-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,9.0,0.0,13.0
23-12-2025,Maharashtra,Thane,401209,1.0,0.0,0.0,0.0,51.0,9.0,54.0
24-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,30.0
24-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,33.0
24-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,33.0
24-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24-09-2025,Maharashtra,Thane,401209,2.0,0.0,0.0,0.0,0.0,7.0,41.0
24-10-2025,Maharashtra,Thane,401209,2.0,2.0,0.0,0.0,22.0,0.0,0.0
24-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,11.0,1.0,38.0
24-12-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,32.0,0.0,0.0
25-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,5.0,28.0
25-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,5.0,28.0
25-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,24.0
25-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,24.0
25-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,20.0
25-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,20.0
25-09-2025,Maharashtra,Thane,401209,2.0,3.0,0.0,0.0,0.0,4.0,24.0
25-10-2025,Maharashtra,Thane,401209,3.0,1.0,0.0,0.0,8.0,1.0,28.0
25-11-2025,Maharashtra,Thane,401209,5.0,0.0,0.0,3.0,25.0,2.0,61.0
25-12-2025,Maharashtra,Thane,401209,3.0,0.0,0.0,0.0,24.0,0.0,0.0
26-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,32.0
26-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,24.0
26-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,24.0
26-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,12.0
26-09-2025,Maharashtra,Thane,401209,0.0,2.0,0.0,0.0,0.0,5.0,21.0
26-09-2025,Maharashtra,Thane,401209,0.0,2.0,0.0,0.0,0.0,5.0,21.0
26-10-2025,Maharashtra,Thane,401209,2.0,0.0,0.0,1.0,23.0,1.0,16.0
26-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,32.0,4.0,44.0
26-12-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,41.0,0.0,0.0
27-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,30.0
27-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,30.0
27-06-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,32.0
27-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,11.0
27-09-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,0.0,4.0,29.0
27-09-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,0.0,4.0,29.0
27-10-2025,Maharashtra,Thane,401209,2.0,2.0,0.0,0.0,16.0,4.0,21.0
27-10-2025,Maharashtra,Thane,401209,2.0,2.0,0.0,0.0,16.0,4.0,21.0
27-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,41.0,4.0,39.0
27-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,1.0,41.0,4.0,39.0
27-12-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,36.0,6.0,56.0
27-12-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,36.0,6.0,56.0
28-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,24.0
28-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,24.0
28-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,27.0
28-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,17.0
28-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,17.0
28-09-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,5.0
28-09-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,1.0,5.0
28-10-2025,Maharashtra,Thane,401209,1.0,1.0,0.0,0.0,26.0,3.0,47.0
28-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,27.0,0.0,0.0
28-12-2025,Maharashtra,Thane,401209,3.0,2.0,0.0,2.0,38.0,0.0,0.0
29-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,33.0
29-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,33.0
29-09-2025,Maharashtra,Thane,401209,0.0,1.0,0.0,0.0,0.0,4.0,18.0
29-10-2025,Maharashtra,Thane,401209,1.0,0.0,0.0,1.0,43.0,5.0,44.0
29-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,20.0,5.0,31.0
29-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,20.0,5.0,31.0
29-12-2025,Maharashtra,Thane,401209,2.0,2.0,0.0,0.0,24.0,3.0,24.0
30-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,4.0,24.0
30-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,27.0
30-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,0.0,27.0
30-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,15.0
30-08-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,15.0
30-09-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,2.0,27.0
30-10-2025,Maharashtra,Thane,401209,5.0,5.0,0.0,0.0,12.0,6.0,47.0
30-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,14.0,0.0,9.0
30-11-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,14.0,0.0,9.0
31-05-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,6.0,33.0
31-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,33.0
31-07-2025,Maharashtra,Thane,401209,0.0,0.0,0.0,0.0,0.0,3.0,33.0
31-10-2025,Maharashtra,Thane,401209,1.0,0.0,0.0,0.0,25.0,5.0,42.0
31-10-2025,Maharashtra,Thane,401209,1.0,0.0,0.0,0.0,25.0,5.0,42.0
31-12-2025,Maharashtra,Thane,401209,4.0,5.0,0.0,0.0,39.0,0.0,0.0
01-01-2026,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,6.0,0.0,0.0
01-03-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,14.0,93.0
01-04-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,20.0,73.0
01-05-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,23.0,61.0
01-05-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,23.0,61.0
01-06-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,22.0,67.0
01-07-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,4.0
01-09-2025,Maharashtra,Thane,401301,1.0,0.0,0.0,0.0,0.0,1.0,1.0
01-09-2025,Maharashtra,Thane,401301,1.0,0.0,0.0,0.0,0.0,1.0,1.0
01-10-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,7.0
01-10-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,7.0
01-11-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,5.0,7.0,11.0
01-11-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,5.0,7.0,11.0
01-12-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,1.0,3.0,7.0
01-12-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,1.0,3.0,7.0
02-01-2026,Maharashtra,Thane,401301,0.0,1.0,0.0,0.0,3.0,0.0,4.0
02-06-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,1.0,0.0
02-07-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,1.0
02-07-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,1.0
02-08-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,1.0
02-08-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,1.0
02-09-2025,Maharashtra,Thane,401301,1.0,0.0,0.0,0.0,0.0,0.0,2.0
02-10-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,1.0
02-11-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,1.0,3.0,11.0
02-12-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,5.0,0.0,0.0
03-06-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,8.0
03-08-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,1.0
03-09-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,2.0,0.0,3.0
03-09-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,2.0,0.0,3.0
03-10-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,6.0
03-11-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,2.0,2.0,5.0
03-12-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,1.0,3.0,6.0
04-08-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,8.0
04-09-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,1.0,0.0,0.0
04-10-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,9.0,15.0
04-10-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,9.0,15.0
04-11-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,9.0,1.0,14.0
04-12-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,3.0,0.0,0.0
05-06-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,2.0,3.0
05-06-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,2.0,3.0
05-10-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05-10-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,2.0
05-11-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,3.0,1.0,0.0
05-11-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,3.0,1.0,0.0
05-12-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,5.0,0.0,6.0
06-06-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,2.0,3.0
06-06-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,2.0,3.0
06-07-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06-08-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,3.0
06-09-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,3.0,0.0,3.0
06-09-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,3.0,0.0,3.0
06-11-2025,Maharashtra,Thane,401301,1.0,0.0,0.0,0.0,11.0,0.0,9.0
06-12-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,11.0,1.0,10.0
07-06-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,2.0
07-07-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,0.0,2.0
07-10-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,0.0,0.0,3.0,7.0
07-11-2025,Maharashtra,Thane,401301,1.0,0.0,0.0,0.0,8.0,1.0,10.0
07-12-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,1.0,5.0,0.0,1.0
07-12-2025,Maharashtra,Thane,401301,0.0,0.0,0.0,1.0,5.0,0.0,1.0
